ID,Screen Name,Created_at,Favorite Count,Retweet Count,Text
594232715769065472,@JoeBiden,2015-05-01 20:11:34,1396,900,Celebrating the workers who built this country. #MayDay http://t.co/s6Tc15VBbi
580111605586882560,@JoeBiden,2015-03-23 20:59:19,2350,1023,5 years ago I watched Pres. Obama sign the Affordable Care Act. We should all be proud of the difference it's made in millions of lives –Joe
574315632818286593,@JoeBiden,2015-03-07 21:08:11,892,734,Stand up for voting rights as we remember #Selma50: http://t.co/FR8SARPXUr http://t.co/4fO4T4OdAG
570717257254490114,@JoeBiden,2015-02-25 22:49:32,395,261,"This #progress is extraordinary, but we're not done. Add your name to keep the momentum going: http://t.co/lB20ILcmGq http://t.co/S919Af9VwD"
566624124827480066,@JoeBiden,2015-02-14 15:44:53,1256,566,♥ http://t.co/ZGFT0PqoEj
559821449771626496,@JoeBiden,2015-01-26 21:13:29,360,145,"Happy birthday, @TheEllenShow! Vice President Biden surprised her on the air. Watch: http://t.co/PwEKS32gLo"
557707760557899776,@JoeBiden,2015-01-21 01:14:26,127,82,VP Biden is going to be listening to the #SOTU at 9pm ET tonight - join him here: http://t.co/NBNUZ6ibQe
557656979100139520,@JoeBiden,2015-01-20 21:52:39,151,109,"""How do we make it better?"" Listen to VP Biden preview the State of the Union address: http://t.co/xIUBDInsIl #SOTU http://t.co/6UZbvWaGRR"
557328650639802368,@JoeBiden,2015-01-20 00:07:59,390,252,"The example set by Dr. King is one that inspires us to work toward a more just and equal future. Today, we celebrate that legacy."
552569014359425024,@JoeBiden,2015-01-06 20:54:53,434,282,The VP is pro-selfie. RT @igorbobic: Biden taking a selfie with Mark Warner's daughter for her Instagram account http://t.co/NmFtXEuy0O
552178887434977280,@JoeBiden,2015-01-05 19:04:40,119,99,VP Biden on how you can join millions of Americans who have quality health care thanks to the Affordable Care Act: https://t.co/UG3RuGpSb4
548201296289751040,@JoeBiden,2014-12-25 19:39:08,311,162,Merry Christmas! RT @TheDemocrats: Wishing you a holiday filled with peace and joy. http://t.co/vXb6KacGSv
544958348211527681,@JoeBiden,2014-12-16 20:52:49,149,98,Happy Chanukah! Vice President Biden will be speaking at the National Menorah Lighting at 4pm ET today. Listen here: http://t.co/Rp2uXt1hYi
541655728180957185,@JoeBiden,2014-12-07 18:09:23,456,511,"Happy 227th, Delaware! On this day in 1787 it became the #firststate. http://t.co/E5AzX18lzB"
537989379596505089,@JoeBiden,2014-11-27 15:20:38,601,332,"I never get tired of counting my blessings. We’ve got so much to be thankful for. Happy Thanksgiving, everyone. -Joe"
533014086939062272,@JoeBiden,2014-11-13 21:50:35,684,356,Looking good! #TBT http://t.co/Rh5b0rQFF9
532191215853506560,@JoeBiden,2014-11-11 15:20:48,382,227,"To all the brave men and women who have served our nation, thank you, and happy Veterans Day. http://t.co/uQXC5dKd55"
529747067405869056,@JoeBiden,2014-11-04 21:28:37,0,166,"RT @TheDemocrats: If you haven't voted yet, confirm your voting location here and head to the polls right now → http://t.co/hYH16bhwiD http…"
529708828997455872,@JoeBiden,2014-11-04 18:56:41,177,205,"If you've already voted, give your friends a call right now and remind them to vote. http://t.co/NuF8byPfsS http://t.co/Vqf99EavVy"
529692608290127873,@JoeBiden,2014-11-04 17:52:13,0,427,RT @TheDemocrats: Voted already? Thanks! RT and tag 3 friends who need to vote: http://t.co/hYH16bhwiD #IWillVote #GoVote2014 http://t.co/x…
529681682929295360,@JoeBiden,2014-11-04 17:08:48,206,262,"Folks, there's a lot at stake today. Make time to vote. http://t.co/NuF8byPfsS has everything you need to know. -Joe"
529397633954353152,@JoeBiden,2014-11-03 22:20:06,0,150,RT @TheDemocrats: Everything you need to know here: http://t.co/hYH16bhwiD #IWillVote http://t.co/7KD3kdOkCZ
529006403680468992,@JoeBiden,2014-11-02 20:25:29,0,357,RT @TheDemocrats: Reminder: Decisions are made by those who show up. Make a plan and vote. http://t.co/9hZIhtO2eo
528942452598902785,@JoeBiden,2014-11-02 16:11:22,320,495,Democrats can't win without your help. Make sure you're ready to vote on Tuesday: http://t.co/NuF8byPfsS http://t.co/E9Cc3n1GhO
526024861840601089,@JoeBiden,2014-10-25 14:57:54,215,179,Look who voted yesterday! Commit to join him by voting in this year's election: http://t.co/Xsn4dFdqwu #IWillVote http://t.co/uBHRYzw3Sa
523852794495639552,@JoeBiden,2014-10-19 15:06:53,84,61,Catch Vice President Biden and @Mariska during @USA_Network's SVU marathon today. #1is2Many #NotAlone
522778136313077760,@JoeBiden,2014-10-16 15:56:35,72,69,VP Biden is about to speak about infrastructure development in Philadelphia. This is why we have to #RebuildAmerica: https://t.co/VPP70xIX22
520617549231583232,@JoeBiden,2014-10-10 16:51:11,115,157,#1010means good news for our economy. Commit to vote for candidates who will #RaiseTheWage: http://t.co/2XxEP1GE6u http://t.co/w7x8LqTydh
518429483733647360,@JoeBiden,2014-10-04 15:56:35,417,349,"Big GOTV weekend, folks. Wish I could bring a slice to every one of you knocking on doors and picking up phones! -Joe http://t.co/CKD4rCRSEM"
518097326725160960,@JoeBiden,2014-10-03 17:56:43,52,63,"The Vice President is in Joplin, Missouri today. Here's why: http://t.co/Zb3SzOr9oN"
515230194651897856,@JoeBiden,2014-09-25 20:03:45,264,171,"Happy first week of fall, everyone. #ThrowbackThursday http://t.co/z9ALxCF6DC"
514459933077929984,@JoeBiden,2014-09-23 17:03:00,117,233,"Voting is important, folks. Make sure your registration is up-to-date for 2014 by visiting http://t.co/irUGlySpKT –Joe"
514104880731271169,@JoeBiden,2014-09-22 17:32:09,162,134,Stopping sexual assault is everyone's responsibility. Visit http://t.co/wymBStCyGB and take the pledge. #ItsOnUs
512964382322487296,@JoeBiden,2014-09-19 14:00:13,72,52,VP Biden is about to take the stage at the Women's Leadership Forum Conference. Follow @TheDemocrats for live updates. #DemWomen
512754372069974016,@JoeBiden,2014-09-19 00:05:43,74,40,"When women like @DWStweets talk about their #breastcancer experience, it gives others hope. Congrats on a well-deserved Komen award. -Joe"
510848731563192322,@JoeBiden,2014-09-13 17:53:23,499,745,RT if you agree with Vice President Biden. #vawa20 http://t.co/JfSorMbouK
510814968544264192,@JoeBiden,2014-09-13 15:39:13,185,182,VAWA is the single most significant legislation I’ve ever been part of. Couldn't be prouder of everyone who made it happen. -Joe
510092980469108736,@JoeBiden,2014-09-11 15:50:18,227,225,Today America stands strong and proud. http://t.co/0zMR6J6O8U
509767614084956160,@JoeBiden,2014-09-10 18:17:24,70,109,There are 55 days left before Election Day. Commit to vote right now → http://t.co/SVMedG8i7O #IWillVote http://t.co/UYVjqR7Xrc
509016433851121665,@JoeBiden,2014-09-08 16:32:29,85,84,Read the VP's op-ed on his proudest legislative accomplishment: The Violence Against Women Act. http://t.co/N8etPFeQw6
508321750485323776,@JoeBiden,2014-09-06 18:32:04,93,74,"""Folks, it’s never a good bet to bet against the American people."" - Vice President Biden. WATCH: http://t.co/svGEHibKry #OpportunityForAll"
507192440089219072,@JoeBiden,2014-09-03 15:44:35,47,44,The Vice President is about to talk about jobs at the Portsmouth Naval Shipyard. Listen → http://t.co/XYmtPfVGj7 #MadeInAmerica
506447601739497472,@JoeBiden,2014-09-01 14:24:52,372,399,Wishing a Happy Labor Day to the hard-working Americans who make our country great. http://t.co/FJp0czy72T
504643868210769920,@JoeBiden,2014-08-27 14:57:28,362,213,.@TheDemocrats nominated President Obama and Vice President Biden on this day in 2008. http://t.co/KCcB5kUuEL
502913525640355840,@JoeBiden,2014-08-22 20:21:42,129,195,Every single vote matters. Visit http://t.co/irUGlySpKT and http://t.co/Efxpa5Tl6Q to get ready for November! http://t.co/T1Aou4YFZu
496325499166408704,@JoeBiden,2014-08-04 16:03:14,2306,2138,"Happy birthday, President Obama! http://t.co/XjCxW8agfu"
494926494897287168,@JoeBiden,2014-07-31 19:24:06,432,564,"Republicans blocked bills, shut down the government, and voted to sue the President. Replace them with @TheDemocrats: http://t.co/Tk0tck4bvo"
493410007363227648,@JoeBiden,2014-07-27 14:58:07,104,128,The VP is committed to helping every eligible voter cast a ballot. Join him today: http://t.co/iffwoXHotx #100Days http://t.co/JGzEKiZ18n
492076533612175360,@JoeBiden,2014-07-23 22:39:22,67,57,The Vice President chats about the plan to #RebuildAmerica: https://t.co/RlPwx67FN8 http://t.co/GxjTjPNfcG
491598410357932033,@JoeBiden,2014-07-22 14:59:29,92,109,Read the VP's letter to the President on how job training will provide #OpportunityForAll: http://t.co/K4RbsyJ0Bm http://t.co/vknkySylmj
489867813621088259,@JoeBiden,2014-07-17 20:22:42,77,74,The VP is about to take the stage at #NN14. Watch the keynote here: http://t.co/7NNLwyz7vk
489457331693166592,@JoeBiden,2014-07-16 17:11:36,36,35,The VP is speaking at @genprogress' #MakeProgress Summit. Watch live: http://t.co/W5pDZ75FLF
487369802697043970,@JoeBiden,2014-07-10 22:56:30,179,280,Let’s get to work. MT @TheDemocrats: Add your voice to President Obama's: http://t.co/y3dY9C5RIw http://t.co/pS6lu6YScl
485050299120623616,@JoeBiden,2014-07-04 13:19:37,442,365,Happy 4th of July! http://t.co/lXt9UPkzdG
484450845917200384,@JoeBiden,2014-07-02 21:37:36,106,99,The VP reflects on the courage of civil rights leaders like @repjohnlewis for #CivilRights50 http://t.co/s2P6auPbSr http://t.co/6rkm9wKQ30
484058675422982145,@JoeBiden,2014-07-01 19:39:16,293,293,"Let's go, #USMNT! #IBelieveThatWeWillWin http://t.co/IV72T81qyV"
483748310650351620,@JoeBiden,2014-06-30 23:05:59,245,189,"The first Corvette was #MadeInAmerica (Flint, MI) on this day in 1953. http://t.co/NbnXdjoyiE"
483734196259942400,@JoeBiden,2014-06-30 22:09:54,0,179,"RT @TheDemocrats: If you agree that it's time for the House GOP to act on #ImmigrationReform, let them know: http://t.co/lqtHeGMM6F http://…"
482196823575392256,@JoeBiden,2014-06-26 16:20:56,202,251,Let's go #USMNT! RT @TheDemocrats: #IBelieveThatWeWillWin http://t.co/HkI2VvUhBR
481890835282554880,@JoeBiden,2014-06-25 20:05:02,61,72,"One year ago, the Supreme Court struck down a vital component of the #VRA. Stand up for every citizen's #VotingRights http://t.co/hTbDVNHR3p"
478899560509894656,@JoeBiden,2014-06-17 13:58:47,81,78,Still celebrating? Watch the post-game pep talk with the #USMNT and the Vice President. #OneNationOneTeam #IBelieve https://t.co/sUCMZcGtXh
478666957130985472,@JoeBiden,2014-06-16 22:34:30,372,270,"The VP cheered on the #USMNT in 2010, and he's cheering them on right now. Are you? #IBelieveThatWeWillWin http://t.co/lPngtEsOQu"
478273697485049857,@JoeBiden,2014-06-15 20:31:50,135,65,"Happy Father's Day! MT @BeauBiden: #HappyFathersDay to all dads today, incl. 3 of the best out there! http://t.co/KVR26IpOTf"
475057949832798208,@JoeBiden,2014-06-06 23:33:36,168,189,RT @TheDemocrats: Our challenge on #DDay70: http://t.co/h6oLhTvB6t
474264184851804160,@JoeBiden,2014-06-04 18:59:27,0,85,"RT @TheDemocrats: .@JoeBiden is fighting for workforce development today, but the GOP and the budget they passed have other priorities: htt…"
473885164352073728,@JoeBiden,2014-06-03 17:53:22,346,404,RT to wish @DrBiden a very happy birthday! http://t.co/bgROT9vb7K
471781366695473153,@JoeBiden,2014-05-28 22:33:37,60,47,"This election is about each of us doing our part, and the President, VP, and @TheDemocrats need your help. Join: http://t.co/TkppTZdpr0"
470928478783950848,@JoeBiden,2014-05-26 14:04:33,254,347,"Honoring the memory of those we have lost, and reminding their families that they are never alone. http://t.co/rhxAeWVmOh"
468428609867509760,@JoeBiden,2014-05-19 16:30:58,157,151,"""I hope you will accept this corsage and enjoy your prom as much as I did mine."" - The VP http://t.co/YuGLBpOPQj"
467402468184555520,@JoeBiden,2014-05-16 20:33:26,248,361,RT if you agree with the Vice President this #NationalWomensHealthWeek http://t.co/SINIFZHBiS
466596333168906243,@JoeBiden,2014-05-14 15:10:09,143,134,"""We have to rebuild the infrastructure in this country."" -VP Biden talking #RebuildAmerica in St. Louis yesterday. http://t.co/ZyjLtgn9XX"
464855406733697024,@JoeBiden,2014-05-09 19:52:20,143,100,"Welcome to Washington, @UDBlueHens! http://t.co/JM3CIIiwPf"
464091649128558592,@JoeBiden,2014-05-07 17:17:26,45,43,Miss the VP and @OfficialJLD's video from the #WHCD? WATCH: http://t.co/0qxn8zaRbP
463426793677283328,@JoeBiden,2014-05-05 21:15:32,109,78,"“We have got to get 11 million people out of the shadows."" - VP Biden. Act on immigration: http://t.co/tFi2nh0bWG http://t.co/nEkBlf25y7"
461928260654596096,@JoeBiden,2014-05-01 18:00:54,225,221,Ending violence against women is my passion. I couldn't be prouder of http://t.co/Bis94relFN &amp; the students who helped make it happen. -Joe
461877534649778176,@JoeBiden,2014-05-01 14:39:20,147,128,"Before the VP launched http://t.co/Bis94relFN this week, he championed the Violence Against Women Act #TBT #1is2Many http://t.co/0aOybj4FkP"
461535726598119424,@JoeBiden,2014-04-30 16:01:06,133,158,"The VP teamed up with Daniel Craig, @DuleHill, @sethmeyers, and others to combat sexual assault. Watch → http://t.co/v5qUadZjdd #1is2Many"
461220705955500032,@JoeBiden,2014-04-29 19:09:20,122,180,The VP has been fighting to end violence against women for a long time. Here's the next step: http://t.co/Bis94relFN #1is2Many #NotAlone
460886376905707521,@JoeBiden,2014-04-28 21:00:49,100,131,Fight for a fair shot for the middle class → http://t.co/uIpsrGSDVs http://t.co/tAFdLfQg86
460845998815051776,@JoeBiden,2014-04-28 18:20:22,26,15,Listen to VP Biden's speech on the budget now on @WHLive --&gt; http://t.co/V7eH0EaSBN
460820225743945728,@JoeBiden,2014-04-28 16:37:58,81,83,Agree with the VP that cutting millionaires' taxes while raising middle class taxes is just wrong? Tune in at 2:00: http://t.co/V7eH0EaSBN
459448966527348737,@JoeBiden,2014-04-24 21:49:04,223,117,#ThrowbackThursday to an earlier #TakeYourChildToWorkDay http://t.co/7oAabE7enU #TBT http://t.co/17PInhV88x
457906445917642752,@JoeBiden,2014-04-20 15:39:38,432,250,Happy Easter! http://t.co/QKLGErcdA8
456913578327420928,@JoeBiden,2014-04-17 21:54:20,217,93,High five. http://t.co/kjrOTTWk2i http://t.co/EWbVAsXbsy
456901642026508288,@JoeBiden,2014-04-17 21:06:54,105,100,RT @TheDemocrats: Great news! The President just announced —&gt; http://t.co/bfl285vPRN
456861097509662720,@JoeBiden,2014-04-17 18:25:48,95,80,"""The point is real simple: The backbone of this country is a strong and thriving middle class."" -VP in PA yesterday. http://t.co/juzhgUrI89"
456614958105501698,@JoeBiden,2014-04-17 02:07:44,18061,15469,The First Selfie. http://t.co/Zt7PgMh4sZ http://t.co/rKfaULQicl
456512234978414592,@JoeBiden,2014-04-16 19:19:33,238,155,Follow the VP on @instagram (grab some shades before checking out his first post!) http://t.co/HleMeJTjiS http://t.co/AlyjHYUJYF
455794944448679936,@JoeBiden,2014-04-14 19:49:17,45,46,Watch the VP &amp; @JohnKerry at the FIFA World Cup Trophy Tour. Cheer for @ussoccer this summer to bring it back! http://t.co/4wlFVIcNFL
454648717266534400,@JoeBiden,2014-04-11 15:54:35,60,51,"""Trevor &amp; Chopper represent the very best in our military."" -The VP in the latest #BeingBiden http://t.co/2Hw9Bk52S0 http://t.co/PX5xOUxrL2"
454370052448743425,@JoeBiden,2014-04-10 21:27:16,148,179,"""What's gutsy about giving millionaires another tax break? What's gutsy about gutting Medicare?” - VP Biden on the Ryan Budget in 2012. #TBT"
454004644558434304,@JoeBiden,2014-04-09 21:15:16,42,56,"""It's time to stand up and to fight back"" - VP Biden on @TheDemocrats' #VoterExpansion Project. Watch and join today: http://t.co/owNm0VYtub"
453605258649145347,@JoeBiden,2014-04-08 18:48:15,94,89,"Go Blue Hens! Vice President Biden will deliver the 2014 commencement address at @UDelaware, his alma mater. http://t.co/783ocuFCCi"
453247767801266176,@JoeBiden,2014-04-07 19:07:43,74,116,"""You've got to be kidding me."" ­-Vice President Biden, on still having to fight for #voterexpansion in 2014. WATCH: http://t.co/IJjzLdn1ZB"
453174606900523008,@JoeBiden,2014-04-07 14:17:00,842,802,"Dusting off the Twitter handle for a big midterm election year. Let's get to it, folks! –Joe"
294586927020122112,@JoeBiden,2013-01-24 23:26:11,0,402,"RT @VP: Today, @VP Biden participated in a Google+ Hangout about the Admin's plan to reduce gun violence: http://t.co/kLJblOt9 http://t. ..."
294516544032100352,@JoeBiden,2013-01-24 18:46:30,0,330,RT @whitehouse: Starting now: @VP Biden participates in a Google+ Hangout on reducing gun violence. Watch it live: http://t.co/bPhFZAmE  ...
294481869947432961,@JoeBiden,2013-01-24 16:28:43,0,125,RT @VP: Today at 1:45ET: @VP joins his 1st Google+ Hangout to discuss reducing gun violence. Watch it live: http://t.co/k1Hhmkws #NowIsT ...
283315357442260993,@JoeBiden,2012-12-24 20:57:00,597,602,Wishing you a happy and safe holiday season. http://t.co/CwkYuUcx
282283851420667904,@JoeBiden,2012-12-22 00:38:09,0,843,"RT @VP: After #Newtown, people are calling for action to reduce gun violence. The President &amp; VP are listening &amp; taking action:  ..."
281462316854300672,@JoeBiden,2012-12-19 18:13:40,0,1277,"RT @BarackObama: Obama: ""I've asked the @VP to lead an effort ... to come up with a set of concrete proposals no later than January"" to  ..."
278915644244783104,@JoeBiden,2012-12-12 17:34:06,31,51,"VIDEO: Ann Marie shared her #My2K story, and ended up having lunch with VP Biden. http://t.co/nYJ5xD0L"
278634390005882880,@JoeBiden,2012-12-11 22:56:30,26,45,VP Biden and Dr. Biden went to the Army-Navy football game last weekend—check out photos and a video: http://t.co/K1xjROY9
278607395490525185,@JoeBiden,2012-12-11 21:09:14,33,108,See the impact on your state if Congress fails to extend middle-class tax cuts: http://t.co/inf1psGj #My2K
278227116594696192,@JoeBiden,2012-12-10 19:58:08,35,113,Help make sure that taxes stay low for families and small businesses—contact your representative now: http://t.co/LiLxqxyM #My2K
278208735476867072,@JoeBiden,2012-12-10 18:45:06,66,98,"""This is no time to add any additional burden for middle class people.”—VP Biden on #My2K at a VA diner last week: http://t.co/sSbuwwvv"
277145175929806848,@JoeBiden,2012-12-07 20:18:53,0,155,"RT @VP: Today, I'm having lunch w/ folks who would see their taxes go up if Congress doesn't act. Looking forward to hearing from them o ..."
277081125611008001,@JoeBiden,2012-12-07 16:04:22,41,114,"A #FF this week for @ObamaInaugural—everything you need to know for President Obama and VP Biden’s inauguration on January 21, 2013."
275680573979254785,@JoeBiden,2012-12-03 19:19:05,39,137,Share why it matters to you that Congress keep taxes low for American families and small businesses. http://t.co/LedOeEUn #My2K
274568234399825920,@JoeBiden,2012-11-30 17:39:02,128,281,VP Biden visited Costco yesterday to do some holiday shopping—and urged Congress to extend middle class tax cuts: http://t.co/jvcJiNEr
274229133066780672,@JoeBiden,2012-11-29 19:11:34,0,734,"RT @VP: If there’s one thing we should all agree on, it’s that the middle-class tax cut should be made permanent.- VP @ Costco today #my2k"
273925038070181889,@JoeBiden,2012-11-28 23:03:13,0,312,"RT @VP: Unless Congress acts, middle-class families will pay $2k more in taxes in 2013. Tell us what $2k means to you w/ #My2K: http://t ..."
271648031714205696,@JoeBiden,2012-11-22 16:15:12,200,221,Best wishes for a happy and safe Thanksgiving. http://t.co/8G9kqQcx
271014160215703552,@JoeBiden,2012-11-20 22:16:26,98,109,Help determine what happens next with the organization that powered this campaign: http://t.co/lZsyYSlq http://t.co/BlehIPcy
270982521276223488,@JoeBiden,2012-11-20 20:10:42,40,94,“We’re just so incredibly proud of you.”—VP Biden during a Thanksgiving celebration with wounded warriors yesterday
270965550463721473,@JoeBiden,2012-11-20 19:03:16,206,459,"Happy birthday, VP Biden! http://t.co/4wfCw6Fq"
270924129773944834,@JoeBiden,2012-11-20 16:18:40,47,55,"RT @VP: VP greets first responders at Hoboken Terminal in Hoboken, NJ. http://t.co/7iXXltj8"
270601661226024960,@JoeBiden,2012-11-19 18:57:18,359,315,A favorite Joe photo from November: pizza party. http://t.co/jwskw5pi
269862013281374208,@JoeBiden,2012-11-17 17:58:12,77,92,VP Biden meets @parksandrecnbc’s Leslie Knope: http://t.co/1llqHAqJ
269530597016367104,@JoeBiden,2012-11-16 20:01:16,104,169,VP Biden celebrated Diwali at the White House this week: http://t.co/LyVzFbyI http://t.co/Ws2quauP
269210251448963073,@JoeBiden,2012-11-15 22:48:21,325,685,Don't miss VP Biden on @parksandrecnbc tonight at 9:30pm ET. http://t.co/H6x5I2fu
268787528193159170,@JoeBiden,2012-11-14 18:48:35,39,66,"Whether you volunteered, donated, or just voted, share your #Obama2012 memory here: http://t.co/9xTg3znl"
268481802828673026,@JoeBiden,2012-11-13 22:33:44,181,142,Relive election night in photos: http://t.co/bF0MEAM9 http://t.co/C2vXtdlg
266307951793405952,@JoeBiden,2012-11-07 22:35:38,840,985,Four more years. http://t.co/itBvJy9P
266274138543513600,@JoeBiden,2012-11-07 20:21:17,1328,1566,"From the bottom of our hearts, thank you. http://t.co/rN0vOSR0"
265984323113586688,@JoeBiden,2012-11-07 01:09:39,152,244,"If you voted today, make sure your friends know it: http://t.co/NVP1KfSc http://t.co/9J45pSXD"
265946217735925761,@JoeBiden,2012-11-06 22:38:14,214,330,Thumbs up for VP Biden’s final campaign stop in Ohio today: http://t.co/dKbjnySQ
265924409183834112,@JoeBiden,2012-11-06 21:11:34,55,131,“The secret to getting through: Always be doing something.” http://t.co/L7W4Zuz3
265902833751179264,@JoeBiden,2012-11-06 19:45:50,40,282,There’s plenty of time left to vote! Find out where to go: http://t.co/BUX0wn1K
265878998976978944,@JoeBiden,2012-11-06 18:11:07,0,664,"RT @BeauBiden: So proud to have just voted for @barackobama and my pop, @joebiden. -bb"
265861547937628160,@JoeBiden,2012-11-06 17:01:47,44,169,Make sure everyone votes today—hop on the phone and talk to voters in key states: http://t.co/55X1UX2C
265841268335185922,@JoeBiden,2012-11-06 15:41:12,156,884,Let’s make sure the next 4 years are about giving the middle class a shot. Please get out and vote today—and bring a friend. –Joe
265822027649277953,@JoeBiden,2012-11-06 14:24:44,0,387,"RT @amygdudley: ""I encourage you to stand in line as long as you have to""-@JoeBiden's message to voters across US today (he did too!) ht ..."
265811944106254336,@JoeBiden,2012-11-06 13:44:41,795,1499,Joe photo of the day: The VP casts his vote in Delaware. http://t.co/KwiGVsvA
265801643705135104,@JoeBiden,2012-11-06 13:03:45,259,788,It’s a great day to vote! Grab a friend and head to your local polling place: http://t.co/glcIBJTL http://t.co/i4oWTGRs
265653227092054017,@JoeBiden,2012-11-06 03:14:00,85,225,Election Day is here! Find out where you’ll be voting tomorrow: http://t.co/MqqaiDI0 http://t.co/JXioVWdR
265623079617703937,@JoeBiden,2012-11-06 01:14:12,81,105,"Meet ’n greet in Lakewood, Ohio: http://t.co/uWJcmzXj"
265611412477460480,@JoeBiden,2012-11-06 00:27:50,0,122,RT @danielpcrawford: There was a huge crowd here in the field office making calls when @JoeBiden walked in! #forwardva http://t.co/80wMoQYO
265589963112988673,@JoeBiden,2012-11-05 23:02:36,60,337,Romney and Ryan have been spreading misinformation about Medicare. Get the facts from VP Biden: http://t.co/bOHUnNoJ
265480595470155777,@JoeBiden,2012-11-05 15:48:01,79,388,Share @BarackObama and VP Biden’s plan with anyone who needs a reminder before tomorrow: http://t.co/nRN4SC0m
265275324479201280,@JoeBiden,2012-11-05 02:12:21,321,858,3 reasons why President Obama should be re-elected: http://t.co/KtsjI5A3
265258629500903424,@JoeBiden,2012-11-05 01:06:00,43,237,“It’s the most cynical play I’ve seen.”—VP Biden on Romney’s fictitious auto industry ad: http://t.co/6jclKUnS
265241037071589376,@JoeBiden,2012-11-04 23:56:06,100,174,Joe photo of the day: Colorado for Obama-Biden. http://t.co/0uZ7JHcm
265187929792598016,@JoeBiden,2012-11-04 20:25:04,36,118,Get a head start on Election Day: Make a plan to vote. http://t.co/dH3nyddx
265167954847621120,@JoeBiden,2012-11-04 19:05:41,0,135,RT @CharlesRaymonde: Election 2012 is about making sure that we just don't go back! - VP Biden #FORWARD http://t.co/ThN30kXE
265130411691237376,@JoeBiden,2012-11-04 16:36:31,57,169,"A second term for #TeamObamaBiden could be just a few phone calls away: http://t.co/GaW1Zvi6, http://t.co/vpsgnYnG"
264875645602000897,@JoeBiden,2012-11-03 23:44:10,152,356,"Character, convictions, vision: http://t.co/9UEdZPAE"
264853927009349632,@JoeBiden,2012-11-03 22:17:52,203,849,The choice couldn’t be clearer—pass it on: http://t.co/zEeb36Vg
264824410949689345,@JoeBiden,2012-11-03 20:20:35,54,149,"If you’ve got a phone and a computer, you can make calls. Get started now: http://t.co/VRUOBwY8 http://t.co/VZDBWOhK"
264790027899392001,@JoeBiden,2012-11-03 18:03:57,408,2760,RT if you’re in for four more years: http://t.co/yn5KnDoE
264774484249178113,@JoeBiden,2012-11-03 17:02:10,26,117,Watch VP Biden talk about preserving Medicare and Social Security—“the sacred promise of a nation that keeps its word.” http://t.co/8yuvzEFv
264744397990682624,@JoeBiden,2012-11-03 15:02:37,32,137,To do this weekend: Bring home the win for VP Biden and @BarackObama. Here’s how you’ll do it: http://t.co/XbKfT2KO
264537461999431681,@JoeBiden,2012-11-03 01:20:20,82,253,VP Biden: “The entire history of the journey of this country can be summarized in one word: Forward!”
264531299056898049,@JoeBiden,2012-11-03 00:55:51,92,286,"“Romney getting tough on China, I got one word for it: Malarkey! It’s absolute malarkey.”—VP Biden in Beloit, WI"
264523123859288064,@JoeBiden,2012-11-03 00:23:21,79,398,VP: “Imagine the 40 years of progress we’ve made for women in America—what will happen to that in a Romney-appointed Supreme Court.”
264512956916711424,@JoeBiden,2012-11-02 23:42:57,57,202,"“I know the guy next door doesn't recognize it, but we actually did rescue the automobile industry and save a million jobs.”—VP in Wisconsin"
264509531822903296,@JoeBiden,2012-11-02 23:29:21,25,200,VP: “We’ve created 5.4 million new private sector jobs. Companies in America hired more workers in Oct. than any time in the last 8 months.”
264504134361808896,@JoeBiden,2012-11-02 23:07:55,66,179,"“I want to tell you who I am so excited about—the next senator from this state, Tammy Baldwin.”—VP Biden in WI today: http://t.co/YUk5IDiG"
264486494301990912,@JoeBiden,2012-11-02 21:57:49,64,110,"It’s time to sprint, then lean: Sign up to get out the vote this weekend. http://t.co/XbKfT2KO http://t.co/o8nheN2D"
264463445091557376,@JoeBiden,2012-11-02 20:26:14,81,94,"Kids lined up to greet VP Biden yesterday in Muscatine, IA: http://t.co/clkqUeOq"
264438266399453184,@JoeBiden,2012-11-02 18:46:10,30,74,President Obama: “The people who need a champion are the Americans whose letters I read late at night.” http://t.co/sogmQwih
264418535349035008,@JoeBiden,2012-11-02 17:27:46,0,59,RT @OFA_WI: Beloit is fired up for some morning Joe! http://t.co/FRmG9XJU
264406861997019136,@JoeBiden,2012-11-02 16:41:23,15,65,Find out if you can vote early in your state: http://t.co/2QQUInXH
264404787536216064,@JoeBiden,2012-11-02 16:33:08,35,79,“It’s vastly more effective than voting late.” Watch VP Biden’s top 10 reasons to vote early on @Late_Show: http://t.co/xYvNlqUJ
264393475477340160,@JoeBiden,2012-11-02 15:48:12,51,144,"“Who do you trust to stand up for the middle class? @BarackObama is the man you should trust.”—VP Biden in Ocala, FL: http://t.co/ltsspSpo"
264180009634258944,@JoeBiden,2012-11-02 01:39:57,42,185,VP Biden’s presenting the Top 10 list on @Late_Show tonight! Tune in at 11:35pm ET: http://t.co/IIqTBxCn
264134362533085184,@JoeBiden,2012-11-01 22:38:34,0,64,RT @ScottMulhauser: @JoeBiden making a strong case in Ft. Dodge. We are a purple nation. Opportunities if we work together.
264065431046856704,@JoeBiden,2012-11-01 18:04:39,56,203,Gen. Colin Powell has endorsed @BarackObama—here’s why: http://t.co/gAJhs8Fo
264044934032670721,@JoeBiden,2012-11-01 16:43:13,75,126,First responders for Obama-Biden in Florida yesterday: http://t.co/7kaGQxzm
